# Code RED source/decompiled export
# Source: research/blackwater_wsi_gringo_correlation_outputs/wgd_keyword_components.csv
# SHA1: 7b9b0b7b4c80f10e7162df4123106934c24bb199

wgd_offset_hex,wgd_component_type,wgd_query_name,wgd_script_name,wgd_gringo_name,wgd_primary_name,wgd_hash_code,wgd_hashed_name,wgd_activation_radius,wgd_child_count,wgd_use_context_count,wgd_instanced_item_count,wgd_instance_slot_count,wgd_critical,wgd_maintain_state,wgd_player_usable,wgd_gringo_handles_movement,wgd_requires_physics_check,wgd_allow_ai_shoot,wgd_allow_navigate_to
0x00045A8C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,80.0,1,1,3,3,0,0,,,,,
0x00045AD8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00045B24,ItemGringo,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,0x05B5C16A,0x00000000,2147483648.0,7,1,9,9,1,1,,,,,
0x00045B70,ItemGringo,,content\scripting\gringo\CommonScripts\Vehicle_Generator,,content\scripting\gringo\CommonScripts\Vehicle_Generator,0x082A4EBE,0x00000000,200.0,2,0,0,0,0,0,,,,,
0x00045BBC,ItemGringo,,content\scripting\gringo\CommonScripts\GraveRobber_Camp02_gringo,,content\scripting\gringo\CommonScripts\GraveRobber_Camp02_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00045C08,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00045C54,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00045CA0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00045CEC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00045D38,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00045D84,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,1,1,,,,,
0x00045DD0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00045E1C,ItemGringo,,content\scripting\gringo\CommonScripts\gringo_noCamera,,content\scripting\gringo\CommonScripts\gringo_noCamera,0x410215CF,0x00000000,1.5,2,2,5,5,0,1,,,,,
0x00045E68,ItemGringo,,content\scripting\gringo\CommonScripts\Player_Treasure,,content\scripting\gringo\CommonScripts\Player_Treasure,0x410215CF,0x00000000,75.0,1,1,6,6,0,1,,,,,
0x00045EB4,ItemGringo,,content\scripting\gringo\CommonScripts\GatlingAttachGringo,,content\scripting\gringo\CommonScripts\GatlingAttachGringo,0x410215CF,0x00000000,0.0,3,3,12,12,0,1,,,,,
0x00045F00,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00045F4C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,10,10,0,1,,,,,
0x00045F98,ItemGringo,,content\scripting\gringo\CommonScripts\locatorattachgringo,,content\scripting\gringo\CommonScripts\locatorattachgringo,0x410215CF,0x00000000,0.0,2,2,6,6,0,1,,,,,
0x00045FE4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,1,1,,,,,
0x00046030,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x0004607C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000460C8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x00046114,ItemGringo,,content\scripting\gringo\CommonScripts\locatorattachgringo,,content\scripting\gringo\CommonScripts\locatorattachgringo,0x410215CF,0x00000000,0.0,2,2,6,6,0,1,,,,,
0x00046160,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000461AC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000461F8,ItemGringo,,content\scripting\gringo\CommonScripts\TurretAttachMover,,content\scripting\gringo\CommonScripts\TurretAttachMover,0x410215CF,0x00000000,0.0,3,3,12,12,0,1,,,,,
0x00046244,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00046290,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000462DC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00046328,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,0x410215CF,0x00000000,50.0,1,1,6,6,0,1,,,,,
0x00046374,ItemGringo,,content\scripting\gringo\CommonScripts\train_conductor,,content\scripting\gringo\CommonScripts\train_conductor,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x000463C0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004640C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00046458,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000464A4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000464F0,ItemGringo,,content\scripting\gringo\CommonScripts\stand_sellPaper,,content\scripting\gringo\CommonScripts\stand_sellPaper,0x410215CF,0x00000000,50.0,1,1,11,11,0,1,,,,,
0x0004653C,ItemGringo,,content\scripting\gringo\CommonScripts\Player_Treasure,,content\scripting\gringo\CommonScripts\Player_Treasure,0x410215CF,0x00000000,75.0,1,1,6,6,0,1,,,,,
0x00046588,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000465D4,ItemGringo,,content\scripting\gringo\CommonScripts\Rebel_Camp04_gringo,,content\scripting\gringo\CommonScripts\Rebel_Camp04_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00046620,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004666C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x000466B8,ItemGringo,,content\scripting\gringo\CommonScripts\TurretAttachMover,,content\scripting\gringo\CommonScripts\TurretAttachMover,0x410215CF,0x00000000,0.0,4,4,16,16,0,1,,,,,
0x00046704,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00046750,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004679C,ItemGringo,,content\scripting\gringo\CommonScripts\NoCameraGringo,,content\scripting\gringo\CommonScripts\NoCameraGringo,0x410215CF,0x00000000,0.0,2,2,5,5,0,1,,,,,
0x000467E8,ItemGringo,,content\scripting\gringo\CommonScripts\TurretAttachMover,,content\scripting\gringo\CommonScripts\TurretAttachMover,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00046834,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00046880,ItemGringo,,content\scripting\gringo\CommonScripts\Rebel_Camp03_gringo,,content\scripting\gringo\CommonScripts\Rebel_Camp03_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x000468CC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x00046918,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.5,1,1,3,3,0,1,,,,,
0x00046964,ItemGringo,,content\scripting\gringo\CommonScripts\MP_ignite_bomb,,content\scripting\gringo\CommonScripts\MP_ignite_bomb,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000469B0,ItemGringo,,content\scripting\gringo\ItemScripts\Wanted_Poster,,content\scripting\gringo\ItemScripts\Wanted_Poster,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x000469FC,ItemGringo,,content\scripting\gringo\CommonScripts\LocatorAttachEngineer,,content\scripting\gringo\CommonScripts\LocatorAttachEngineer,0x410215CF,0x00000000,100.0,1,1,7,7,0,1,,,,,
0x00046A48,ItemGringo,,content\scripting\gringo\CommonScripts\Rebel_Camp02_gringo,,content\scripting\gringo\CommonScripts\Rebel_Camp02_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00046A94,ItemGringo,,content\scripting\gringo\CommonScripts\Merchant_Camp01_gringo,,content\scripting\gringo\CommonScripts\Merchant_Camp01_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00046AE0,ItemGringo,,content\scripting\gringo\ItemScripts\Treasure_Map,,content\scripting\gringo\ItemScripts\Treasure_Map,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00046B2C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00046B78,ItemGringo,,content\scripting\gringo\ItemScripts\Moonshine,,content\scripting\gringo\ItemScripts\Moonshine,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00046BC4,ItemGringo,,content\scripting\gringo\CommonScripts\Animal_Eating,,content\scripting\gringo\CommonScripts\Animal_Eating,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00046C10,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00046C5C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00046CA8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00046CF4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00046D40,ItemGringo,,content\scripting\gringo\ItemScripts\Chewing_Tobacco,,content\scripting\gringo\ItemScripts\Chewing_Tobacco,0x00000000,0x00000000,0.0,2,0,0,0,0,1,,,,,
0x00046D8C,ItemGringo,,content\scripting\gringo\CommonScripts\MusicGringo,,content\scripting\gringo\CommonScripts\MusicGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00046DD8,ItemGringo,,content\scripting\gringo\ItemScripts\Survivalist_Map,,content\scripting\gringo\ItemScripts\Survivalist_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00046E24,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00046E70,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00046EBC,ItemGringo,,content\scripting\gringo\ItemScripts\Moonshine,,content\scripting\gringo\ItemScripts\Moonshine,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00046F08,ItemGringo,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,0x05B5C16A,0x00000000,2147483648.0,7,1,9,9,1,1,,,,,
0x00046F54,ItemGringo,,content\scripting\gringo\ItemScripts\Newspaper,,content\scripting\gringo\ItemScripts\Newspaper,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00046FA0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00046FEC,ItemGringo,,content\scripting\gringo\ItemScripts\Outfit_Scrap,,content\scripting\gringo\ItemScripts\Outfit_Scrap,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047038,ItemGringo,,content\scripting\gringo\CommonScripts\Merchant_Camp02_gringo,,content\scripting\gringo\CommonScripts\Merchant_Camp02_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00047084,ItemGringo,,content\scripting\gringo\ItemScripts\Outfit_Scrap,,content\scripting\gringo\ItemScripts\Outfit_Scrap,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000470D0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004711C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00047168,ItemGringo,,content\scripting\gringo\ItemScripts\Outfit_Scrap,,content\scripting\gringo\ItemScripts\Outfit_Scrap,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000471B4,ItemGringo,,content\scripting\gringo\CommonScripts\TrainGringo,,content\scripting\gringo\CommonScripts\TrainGringo,0x410215CF,0x00000000,100.0,1,1,3,3,0,1,,,,,
0x00047200,ItemGringo,,content\scripting\gringo\ItemScripts\Outfit_Scrap,,content\scripting\gringo\ItemScripts\Outfit_Scrap,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x0004724C,ItemGringo,,content\scripting\gringo\CommonScripts\Merchant_Camp03_gringo,,content\scripting\gringo\CommonScripts\Merchant_Camp03_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00047298,ItemGringo,,content\scripting\gringo\ItemScripts\Outfit_Scrap,,content\scripting\gringo\ItemScripts\Outfit_Scrap,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000472E4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00047330,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x0004737C,ItemGringo,,content\scripting\gringo\ItemScripts\Outfit_Scrap,,content\scripting\gringo\ItemScripts\Outfit_Scrap,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000473C8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00047414,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00047460,ItemGringo,,content\scripting\gringo\ItemScripts\Newspaper,,content\scripting\gringo\ItemScripts\Newspaper,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x000474AC,ItemGringo,,content\scripting\gringo\CommonScripts\TrainGringo,,content\scripting\gringo\CommonScripts\TrainGringo,0x410215CF,0x00000000,100.0,1,1,3,3,0,1,,,,,
0x000474F8,ItemGringo,,content\scripting\gringo\ItemScripts\Moonshine,,content\scripting\gringo\ItemScripts\Moonshine,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x00047544,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00047590,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,1,1,,,,,
0x000475DC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00047628,ItemGringo,,content\scripting\gringo\CommonScripts\Player_OpenHouseholdItem,,content\scripting\gringo\CommonScripts\Player_OpenHouseholdItem,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00047674,ItemGringo,,content\scripting\gringo\ItemScripts\Meds,,content\scripting\gringo\ItemScripts\Meds,0x00000000,0x00000000,0.0,3,0,1,1,0,1,,,,,
0x000476C0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004770C,ItemGringo,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,0x05B5C16A,0x00000000,2147483648.0,7,1,9,9,1,1,,,,,
0x00047758,ItemGringo,,content\scripting\gringo\CommonScripts\Merchant_Camp04_gringo,,content\scripting\gringo\CommonScripts\Merchant_Camp04_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x000477A4,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Pills,,content\scripting\gringo\ItemScripts\Horse_Pills,0x00000000,0x00000000,0.0,2,0,0,0,0,1,,,,,
0x000477F0,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x0004783C,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047888,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000478D4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,3,3,11,11,0,1,,,,,
0x00047920,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x0004796C,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x000479B8,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047A04,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047A50,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047A9C,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047AE8,ItemGringo,,content\scripting\gringo\CommonScripts\fake_liars_dice,,content\scripting\gringo\CommonScripts\fake_liars_dice,0x410215CF,0x00000000,0.0,2,2,11,11,0,1,,,,,
0x00047B34,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047B80,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,10,10,0,1,,,,,
0x00047BCC,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047C18,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047C64,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047CB0,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047CFC,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047D48,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,1,1,,,,,
0x00047D94,ItemGringo,,content\scripting\gringo\CommonScripts\TrainGringo,,content\scripting\gringo\CommonScripts\TrainGringo,0x410215CF,0x00000000,100.0,1,1,3,3,0,1,,,,,
0x00047DE0,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047E2C,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047E78,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047EC4,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047F10,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047F5C,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047FA8,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00047FF4,ItemGringo,,content\scripting\gringo\ItemScripts\Horse_Deed,,content\scripting\gringo\ItemScripts\Horse_Deed,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048040,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x0004808C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000480D8,ItemGringo,,content\scripting\gringo\ItemScripts\Elegant_Suit,,content\scripting\gringo\ItemScripts\Elegant_Suit,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048124,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00048170,ItemGringo,,content\scripting\gringo\ItemScripts\Meds,,content\scripting\gringo\ItemScripts\Meds,0x00000000,0x00000000,0.0,2,0,0,0,0,1,,,,,
0x000481BC,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
0x00048208,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00048254,ItemGringo,,content\scripting\gringo\CommonScripts\Merchant_Camp05_gringo,,content\scripting\gringo\CommonScripts\Merchant_Camp05_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x000482A0,ItemGringo,,content\scripting\gringo\ItemScripts\Explorers_Map,,content\scripting\gringo\ItemScripts\Explorers_Map,0x00000000,0x00000000,0.0,1,0,0,0,0,1,,,,,
