archive,archive_path,entry_path,name,extension,layer,size,offset,is_resource,resource_type,base_name,name_hash,grid_x_hex,grid_y_hex,grid_x_u16,grid_y_u16,grid_x_s16,grid_y_s16,bounds_grid_cell_size_guess,world_min_x_guess,world_min_y_guess,world_max_x_guess,world_max_y_guess
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18801f40_bnd.wtb,18801f40_bnd.wtb,.wtb,terrain_bounds_wtb,10429,199004160,True,36,18801f40_bnd,0xC20F1E05,1880,1f40,6272,8000,6272,8000,64,6272,8000,6336,8064
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/138020c0_bnd.wtb,138020c0_bnd.wtb,.wtb,terrain_bounds_wtb,20296,144844800,True,36,138020c0_bnd,0x0547FB80,1380,20c0,4992,8384,4992,8384,64,4992,8384,5056,8448
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f802240_bnd.wtb,0f802240_bnd.wtb,.wtb,terrain_bounds_wtb,10668,106004480,True,36,0f802240_bnd,0x7BA56EC6,0f80,2240,3968,8768,3968,8768,64,3968,8768,4032,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08002040_bnd.wtb,08002040_bnd.wtb,.wtb,terrain_bounds_wtb,12251,34834432,True,36,08002040_bnd,0x1AB625CD,0800,2040,2048,8256,2048,8256,64,2048,8256,2112,8320
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16002680_bnd.wtb,16002680_bnd.wtb,.wtb,terrain_bounds_wtb,20880,177401856,True,36,16002680_bnd,0x5CFF6519,1600,2680,5632,9856,5632,9856,64,5632,9856,5696,9920
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e402b80_bnd.wtb,0e402b80_bnd.wtb,.wtb,terrain_bounds_wtb,9228,95641600,True,36,0e402b80_bnd,0x5E100768,0e40,2b80,3648,11136,3648,11136,64,3648,11136,3712,11200
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402600_bnd.wtb,0f402600_bnd.wtb,.wtb,terrain_bounds_wtb,51805,104607744,True,36,0f402600_bnd,0xC2FB59FE,0f40,2600,3904,9728,3904,9728,64,3904,9728,3968,9792
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a0024c0_bnd.wtb,0a0024c0_bnd.wtb,.wtb,terrain_bounds_wtb,26943,56774656,True,36,0a0024c0_bnd,0x1F158BEF,0a00,24c0,2560,9408,2560,9408,64,2560,9408,2624,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c01c80_bnd.wtb,16c01c80_bnd.wtb,.wtb,terrain_bounds_wtb,47585,184102912,True,36,16c01c80_bnd,0x022201C2,16c0,1c80,5824,7296,5824,7296,64,5824,7296,5888,7360
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a802300_bnd.wtb,0a802300_bnd.wtb,.wtb,terrain_bounds_wtb,78035,60733440,True,36,0a802300_bnd,0xE9A05E06,0a80,2300,2688,8960,2688,8960,64,2688,8960,2752,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18402140_bnd.wtb,18402140_bnd.wtb,.wtb,terrain_bounds_wtb,48293,197173248,True,36,18402140_bnd,0x1BEF4516,1840,2140,6208,8512,6208,8512,64,6208,8512,6272,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04402800_bnd.wtb,04402800_bnd.wtb,.wtb,terrain_bounds_wtb,13478,872448,True,36,04402800_bnd,0xE9049A99,0440,2800,1088,10240,1088,10240,64,1088,10240,1152,10304
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/044029c0_bnd.wtb,044029c0_bnd.wtb,.wtb,terrain_bounds_wtb,5115,964608,True,36,044029c0_bnd,0xB9A2F45B,0440,29c0,1088,10688,1088,10688,64,1088,10688,1152,10752
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15402440_bnd.wtb,15402440_bnd.wtb,.wtb,terrain_bounds_wtb,53164,167198720,True,36,15402440_bnd,0xCE4C2213,1540,2440,5440,9280,5440,9280,64,5440,9280,5504,9344
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06802980_bnd.wtb,06802980_bnd.wtb,.wtb,terrain_bounds_wtb,57886,20039680,True,36,06802980_bnd,0x1228CD5D,0680,2980,1664,10624,1664,10624,64,1664,10624,1728,10688
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15402400_bnd.wtb,15402400_bnd.wtb,.wtb,terrain_bounds_wtb,18936,167178240,True,36,15402400_bnd,0xEA1F36BA,1540,2400,5440,9216,5440,9216,64,5440,9216,5504,9280
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18801a40_bnd.wtb,18801a40_bnd.wtb,.wtb,terrain_bounds_wtb,80923,198356992,True,36,18801a40_bnd,0x561FD183,1880,1a40,6272,6720,6272,6720,64,6272,6720,6336,6784
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17c02900_bnd.wtb,17c02900_bnd.wtb,.wtb,terrain_bounds_wtb,6112,193841152,True,36,17c02900_bnd,0x0B23F52A,17c0,2900,6080,10496,6080,10496,64,6080,10496,6144,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b8021c0_bnd.wtb,0b8021c0_bnd.wtb,.wtb,terrain_bounds_wtb,14253,68777984,True,36,0b8021c0_bnd,0x43B47D3A,0b80,21c0,2944,8640,2944,8640,64,2944,8640,3008,8704
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/174029c0_bnd.wtb,174029c0_bnd.wtb,.wtb,terrain_bounds_wtb,6025,190171136,True,36,174029c0_bnd,0x453CCAC4,1740,29c0,5952,10688,5952,10688,64,5952,10688,6016,10752
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18002480_bnd.wtb,18002480_bnd.wtb,.wtb,terrain_bounds_wtb,10269,195733504,True,36,18002480_bnd,0x0F667490,1800,2480,6144,9344,6144,9344,64,6144,9344,6208,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02440_bnd.wtb,14c02440_bnd.wtb,.wtb,terrain_bounds_wtb,21312,161138688,True,36,14c02440_bnd,0x4201CBA0,14c0,2440,5312,9280,5312,9280,64,5312,9280,5376,9344
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0bc02540_bnd.wtb,0bc02540_bnd.wtb,.wtb,terrain_bounds_wtb,38607,72005632,True,36,0bc02540_bnd,0x67BD5CFC,0bc0,2540,3008,9536,3008,9536,64,3008,9536,3072,9600
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19401a80_bnd.wtb,19401a80_bnd.wtb,.wtb,terrain_bounds_wtb,17422,203532288,True,36,19401a80_bnd,0x1185E85A,1940,1a80,6464,6784,6464,6784,64,6464,6784,6528,6848
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c802240_bnd.wtb,0c802240_bnd.wtb,.wtb,terrain_bounds_wtb,84721,77160448,True,36,0c802240_bnd,0x6A287EB5,0c80,2240,3200,8768,3200,8768,64,3200,8768,3264,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1d001e00_bnd.wtb,1d001e00_bnd.wtb,.wtb,terrain_bounds_wtb,914,212082688,True,36,1d001e00_bnd,0xE5EA9C30,1d00,1e00,7424,7680,7424,7680,64,7424,7680,7488,7744
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02780_bnd.wtb,14c02780_bnd.wtb,.wtb,terrain_bounds_wtb,40561,161648640,True,36,14c02780_bnd,0x2A2D3F68,14c0,2780,5312,10112,5312,10112,64,5312,10112,5376,10176
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14802a40_bnd.wtb,14802a40_bnd.wtb,.wtb,terrain_bounds_wtb,61175,158349312,True,36,14802a40_bnd,0xD79FEB9E,1480,2a40,5248,10816,5248,10816,64,5248,10816,5312,10880
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/188023c0_bnd.wtb,188023c0_bnd.wtb,.wtb,terrain_bounds_wtb,18852,199944192,True,36,188023c0_bnd,0x4D186696,1880,23c0,6272,9152,6272,9152,64,6272,9152,6336,9216
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19401dc0_bnd.wtb,19401dc0_bnd.wtb,.wtb,terrain_bounds_wtb,9869,203831296,True,36,19401dc0_bnd,0x9091726E,1940,1dc0,6464,7616,6464,7616,64,6464,7616,6528,7680
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f001fc0_bnd.wtb,0f001fc0_bnd.wtb,.wtb,terrain_bounds_wtb,87186,101023744,True,36,0f001fc0_bnd,0xFBE35987,0f00,1fc0,3840,8128,3840,8128,64,3840,8128,3904,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac028c0_bnd.wtb,0ac028c0_bnd.wtb,.wtb,terrain_bounds_wtb,71564,63975424,True,36,0ac028c0_bnd,0x6C31411B,0ac0,28c0,2752,10432,2752,10432,64,2752,10432,2816,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12001fc0_bnd.wtb,12001fc0_bnd.wtb,.wtb,terrain_bounds_wtb,19328,127369216,True,36,12001fc0_bnd,0x341FD208,1200,1fc0,4608,8128,4608,8128,64,4608,8128,4672,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402780_bnd.wtb,11402780_bnd.wtb,.wtb,terrain_bounds_wtb,65259,122368000,True,36,11402780_bnd,0x5231D61F,1140,2780,4416,10112,4416,10112,64,4416,10112,4480,10176
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f002200_bnd.wtb,0f002200_bnd.wtb,.wtb,terrain_bounds_wtb,7715,101470208,True,36,0f002200_bnd,0xD50A2EE3,0f00,2200,3840,8704,3840,8704,64,3840,8704,3904,8768
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17801fc0_bnd.wtb,17801fc0_bnd.wtb,.wtb,terrain_bounds_wtb,44989,190941184,True,36,17801fc0_bnd,0x4C2AEBC8,1780,1fc0,6016,8128,6016,8128,64,6016,8128,6080,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09802b00_bnd.wtb,09802b00_bnd.wtb,.wtb,terrain_bounds_wtb,14737,53594112,True,36,09802b00_bnd,0xDC4442DD,0980,2b00,2432,11008,2432,11008,64,2432,11008,2496,11072
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a001a00_bnd.wtb,1a001a00_bnd.wtb,.wtb,terrain_bounds_wtb,19992,207458304,True,36,1a001a00_bnd,0x3CA1086F,1a00,1a00,6656,6656,6656,6656,64,6656,6656,6720,6720
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06c02900_bnd.wtb,06c02900_bnd.wtb,.wtb,terrain_bounds_wtb,85033,23062528,True,36,06c02900_bnd,0xEFE4F94D,06c0,2900,1728,10496,1728,10496,64,1728,10496,1792,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04802340_bnd.wtb,04802340_bnd.wtb,.wtb,terrain_bounds_wtb,9734,1155072,True,36,04802340_bnd,0x968CC48B,0480,2340,1152,9024,1152,9024,64,1152,9024,1216,9088
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c402bc0_bnd.wtb,0c402bc0_bnd.wtb,.wtb,terrain_bounds_wtb,10201,76703744,True,36,0c402bc0_bnd,0x1FC24FEF,0c40,2bc0,3136,11200,3136,11200,64,3136,11200,3200,11264
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02380_bnd.wtb,04c02380_bnd.wtb,.wtb,terrain_bounds_wtb,10615,1748992,True,36,04c02380_bnd,0x6D712E5B,04c0,2380,1216,9088,1216,9088,64,1216,9088,1280,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14001f40_bnd.wtb,14001f40_bnd.wtb,.wtb,terrain_bounds_wtb,52980,150095872,True,36,14001f40_bnd,0xD5D6E7FB,1400,1f40,5120,8000,5120,8000,64,5120,8000,5184,8064
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08002680_bnd.wtb,08002680_bnd.wtb,.wtb,terrain_bounds_wtb,40865,35887104,True,36,08002680_bnd,0xB8061782,0800,2680,2048,9856,2048,9856,64,2048,9856,2112,9920
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a801f40_bnd.wtb,1a801f40_bnd.wtb,.wtb,terrain_bounds_wtb,9250,209580032,True,36,1a801f40_bnd,0x79B69685,1a80,1f40,6784,8000,6784,8000,64,6784,8000,6848,8064
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002800_bnd.wtb,12002800_bnd.wtb,.wtb,terrain_bounds_wtb,48286,128956416,True,36,12002800_bnd,0xF1E826A3,1200,2800,4608,10240,4608,10240,64,4608,10240,4672,10304
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14001c40_bnd.wtb,14001c40_bnd.wtb,.wtb,terrain_bounds_wtb,17914,149630976,True,36,14001c40_bnd,0xB90B9905,1400,1c40,5120,7232,5120,7232,64,5120,7232,5184,7296
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16002880_bnd.wtb,16002880_bnd.wtb,.wtb,terrain_bounds_wtb,27065,177610752,True,36,16002880_bnd,0xBDBCF2E6,1600,2880,5632,10368,5632,10368,64,5632,10368,5696,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b8027c0_bnd.wtb,0b8027c0_bnd.wtb,.wtb,terrain_bounds_wtb,14998,70203392,True,36,0b8027c0_bnd,0xA55AD058,0b80,27c0,2944,10176,2944,10176,64,2944,10176,3008,10240
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a001c40_bnd.wtb,1a001c40_bnd.wtb,.wtb,terrain_bounds_wtb,13526,207663104,True,36,1a001c40_bnd,0xE775D5DA,1a00,1c40,6656,7232,6656,7232,64,6656,7232,6720,7296
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a802540_bnd.wtb,1a802540_bnd.wtb,.wtb,terrain_bounds_wtb,5921,209741824,True,36,1a802540_bnd,0xD92F01E6,1a80,2540,6784,9536,6784,9536,64,6784,9536,6848,9600
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f002240_bnd.wtb,0f002240_bnd.wtb,.wtb,terrain_bounds_wtb,8378,101478400,True,36,0f002240_bnd,0x679890FE,0f00,2240,3840,8768,3840,8768,64,3840,8768,3904,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17c02180_bnd.wtb,17c02180_bnd.wtb,.wtb,terrain_bounds_wtb,46856,192935936,True,36,17c02180_bnd,0x5067C2F8,17c0,2180,6080,8576,6080,8576,64,6080,8576,6144,8640
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02100_bnd.wtb,14c02100_bnd.wtb,.wtb,terrain_bounds_wtb,76634,160243712,True,36,14c02100_bnd,0x98A69646,14c0,2100,5312,8448,5312,8448,64,5312,8448,5376,8512
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18401ec0_bnd.wtb,18401ec0_bnd.wtb,.wtb,terrain_bounds_wtb,12882,196726784,True,36,18401ec0_bnd,0x8B0A17E2,1840,1ec0,6208,7872,6208,7872,64,6208,7872,6272,7936
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15802b40_bnd.wtb,15802b40_bnd.wtb,.wtb,terrain_bounds_wtb,9151,171223040,True,36,15802b40_bnd,0xE6C7C313,1580,2b40,5504,11072,5504,11072,64,5504,11072,5568,11136
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11401ec0_bnd.wtb,11401ec0_bnd.wtb,.wtb,terrain_bounds_wtb,3595,121147392,True,36,11401ec0_bnd,0xEC91323B,1140,1ec0,4416,7872,4416,7872,64,4416,7872,4480,7936
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/158026c0_bnd.wtb,158026c0_bnd.wtb,.wtb,terrain_bounds_wtb,95895,170557440,True,36,158026c0_bnd,0x0AE63964,1580,26c0,5504,9920,5504,9920,64,5504,9920,5568,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/100021c0_bnd.wtb,100021c0_bnd.wtb,.wtb,terrain_bounds_wtb,39696,109914112,True,36,100021c0_bnd,0x5E01FEB3,1000,21c0,4096,8640,4096,8640,64,4096,8640,4160,8704
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09402840_bnd.wtb,09402840_bnd.wtb,.wtb,terrain_bounds_wtb,21798,50173952,True,36,09402840_bnd,0x82C3AC28,0940,2840,2368,10304,2368,10304,64,2368,10304,2432,10368
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15402700_bnd.wtb,15402700_bnd.wtb,.wtb,terrain_bounds_wtb,17829,167682048,True,36,15402700_bnd,0x1F02AE60,1540,2700,5440,9984,5440,9984,64,5440,9984,5504,10048
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08402ac0_bnd.wtb,08402ac0_bnd.wtb,.wtb,terrain_bounds_wtb,55913,38807552,True,36,08402ac0_bnd,0x7ADAD451,0840,2ac0,2112,10944,2112,10944,64,2112,10944,2176,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07002240_bnd.wtb,07002240_bnd.wtb,.wtb,terrain_bounds_wtb,81818,23808000,True,36,07002240_bnd,0xCAE52E54,0700,2240,1792,8768,1792,8768,64,1792,8768,1856,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09402900_bnd.wtb,09402900_bnd.wtb,.wtb,terrain_bounds_wtb,83902,50311168,True,36,09402900_bnd,0x428D0E8F,0940,2900,2368,10496,2368,10496,64,2368,10496,2432,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16402900_bnd.wtb,16402900_bnd.wtb,.wtb,terrain_bounds_wtb,38920,180799488,True,36,16402900_bnd,0x6E49D918,1640,2900,5696,10496,5696,10496,64,5696,10496,5760,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11802100_bnd.wtb,11802100_bnd.wtb,.wtb,terrain_bounds_wtb,28752,123387904,True,36,11802100_bnd,0x7B7E764C,1180,2100,4480,8448,4480,8448,64,4480,8448,4544,8512
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11002bc0_bnd.wtb,11002bc0_bnd.wtb,.wtb,terrain_bounds_wtb,1281,121133056,True,36,11002bc0_bnd,0xCED2F9C6,1100,2bc0,4352,11200,4352,11200,64,4352,11200,4416,11264
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1cc01f80_bnd.wtb,1cc01f80_bnd.wtb,.wtb,terrain_bounds_wtb,10831,212041728,True,36,1cc01f80_bnd,0xA1AD083C,1cc0,1f80,7360,8064,7360,8064,64,7360,8064,7424,8128
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/158024c0_bnd.wtb,158024c0_bnd.wtb,.wtb,terrain_bounds_wtb,41194,170100736,True,36,158024c0_bnd,0x6FA53AF3,1580,24c0,5504,9408,5504,9408,64,5504,9408,5568,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0dc02280_bnd.wtb,0dc02280_bnd.wtb,.wtb,terrain_bounds_wtb,36745,89106432,True,36,0dc02280_bnd,0xAAA398E1,0dc0,2280,3520,8832,3520,8832,64,3520,8832,3584,8896
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02540_bnd.wtb,04c02540_bnd.wtb,.wtb,terrain_bounds_wtb,196760,1808384,True,36,04c02540_bnd,0xE3509031,04c0,2540,1216,9536,1216,9536,64,1216,9536,1280,9600
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1ac01f40_bnd.wtb,1ac01f40_bnd.wtb,.wtb,terrain_bounds_wtb,21091,210206720,True,36,1ac01f40_bnd,0x175A12F9,1ac0,1f40,6848,8000,6848,8000,64,6848,8000,6912,8064
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a8021c0_bnd.wtb,1a8021c0_bnd.wtb,.wtb,terrain_bounds_wtb,9714,209692672,True,36,1a8021c0_bnd,0x66198F09,1a80,21c0,6784,8640,6784,8640,64,6784,8640,6848,8704
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18002140_bnd.wtb,18002140_bnd.wtb,.wtb,terrain_bounds_wtb,54927,194832384,True,36,18002140_bnd,0xCBCB09F2,1800,2140,6144,8512,6144,8512,64,6144,8512,6208,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c01fc0_bnd.wtb,14c01fc0_bnd.wtb,.wtb,terrain_bounds_wtb,74035,159813632,True,36,14c01fc0_bnd,0xC84A05A7,14c0,1fc0,5312,8128,5312,8128,64,5312,8128,5376,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002380_bnd.wtb,12002380_bnd.wtb,.wtb,terrain_bounds_wtb,46589,128212992,True,36,12002380_bnd,0x55C3AB70,1200,2380,4608,9088,4608,9088,64,4608,9088,4672,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16401d80_bnd.wtb,16401d80_bnd.wtb,.wtb,terrain_bounds_wtb,81987,178507776,True,36,16401d80_bnd,0x0F5A2C80,1640,1d80,5696,7552,5696,7552,64,5696,7552,5760,7616
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1c001f40_bnd.wtb,1c001f40_bnd.wtb,.wtb,terrain_bounds_wtb,1255,211869696,True,36,1c001f40_bnd,0xC4C0D1BD,1c00,1f40,7168,8000,7168,8000,64,7168,8000,7232,8064
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e002380_bnd.wtb,0e002380_bnd.wtb,.wtb,terrain_bounds_wtb,86436,91703296,True,36,0e002380_bnd,0x46651D3E,0e00,2380,3584,9088,3584,9088,64,3584,9088,3648,9152
