internal_path,versions_present,sha1_count,status,version_sha1s,version_sizes,extracted_paths,old_match_statuses,matched_terms
0xA562A52D\0xABD6FBF8\hrs.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:a4a77f39ad50120d381f1d77b156443d285e5d5d|live_tune:3f8d3990ec8f84bc6241ff58d5cd3f7dacc5ffbe|putback_tune:a4a77f39ad50120d381f1d77b156443d285e5d5d,base_old_tune:12671|live_tune:16577|putback_tune:12671,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xABD6FBF8_hrs.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xABD6FBF8_hrs.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xABD6FBF8_hrs.xml,leaf_hash_changed|leaf_hash_same,camera;faction;nav;vehicle
0xA562A52D\0xABD6FBF8\sheriff.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:5bff1752a959a310378e4da4923fe8ebf32abc55|live_tune:d896610f75ae2d554438e006e558b8fb161636a1|putback_tune:d896610f75ae2d554438e006e558b8fb161636a1,base_old_tune:12366|live_tune:12369|putback_tune:12369,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xABD6FBF8_sheriff.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xABD6FBF8_sheriff.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xABD6FBF8_sheriff.xml,leaf_hash_changed|leaf_hash_same,camera;faction;nav;vehicle
0xA562A52D\0xBEE46552\components.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:e02f51650e924f0aca0dc1286a5c09365f34d25d|live_tune:30bf4db9fea27d8f7071096c72815d847cf91721|putback_tune:30bf4db9fea27d8f7071096c72815d847cf91721,base_old_tune:31049|live_tune:31106|putback_tune:31106,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_components.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_components.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_components.xml,leaf_hash_changed|leaf_hash_same,ally;camera;cinvehicle;enemy;faction;hostile;law;locset;spawn;stagecoach;string;ui;vehicle
0xA562A52D\0xBEE46552\template_base_horse.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:1dc99f1848a766f082be2fb411ee957102e9644d|live_tune:2bb5097ceb62f7dcbd608ec764ac7ff3e71ca38d|putback_tune:1dc99f1848a766f082be2fb411ee957102e9644d,base_old_tune:3868|live_tune:4824|putback_tune:3868,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_base_horse.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_base_horse.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_base_horse.xml,leaf_hash_changed|leaf_hash_same,faction;hostile;spawn;string
0xA562A52D\0xBEE46552\template_base_human.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:e325b2914825537a8f2e7d80fbb33b66f2b6204a|live_tune:7b2330278ee45d5e17bbe2682c11e6e3e91798f3|putback_tune:7b2330278ee45d5e17bbe2682c11e6e3e91798f3,base_old_tune:3304|live_tune:3297|putback_tune:3297,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_base_human.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_base_human.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_base_human.xml,leaf_hash_changed,hostile;spawn;string;ui
0xA562A52D\0xBEE46552\template_base_train.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:dccd987438449be754cc51510fdc12cf1cebc95c|live_tune:fe57bff459eb6db34321aca09d58ed8798a632d6|putback_tune:dccd987438449be754cc51510fdc12cf1cebc95c,base_old_tune:464|live_tune:573|putback_tune:464,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_base_train.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_base_train.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_base_train.xml,leaf_hash_changed|leaf_hash_same,faction;locset;spawn;stagecoach;string;template_vehicle;vehicle
0xA562A52D\0xBEE46552\template_draftvehicle.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:78a1c57f2ab7cc19f8e2175012e4ac09b2387e7f|live_tune:d1c4363cbba2e45f3300ab6c5c461ae316abf734|putback_tune:78a1c57f2ab7cc19f8e2175012e4ac09b2387e7f,base_old_tune:1178|live_tune:1240|putback_tune:1178,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_draftvehicle.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_draftvehicle.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_draftvehicle.xml,leaf_hash_changed|leaf_hash_same,locset;stagecoach;string;vehicle
0xA562A52D\0xBEE46552\template_mplayer.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:726adddf5caae00ca2af0981c3261ba650688fcb|live_tune:70524f38c3328e9a6bc7739d26d3a33080fb8c6c|putback_tune:70524f38c3328e9a6bc7739d26d3a33080fb8c6c,base_old_tune:3857|live_tune:3850|putback_tune:3850,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_mplayer.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_mplayer.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_mplayer.xml,leaf_hash_changed,faction;hostile;spawn;string;ui
0xA562A52D\0xBEE46552\template_vehicle.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:0b6f50dc5d8e01f92b691fb2dcbd5d29de4d003d|live_tune:5d912f4a9e088534878e7ec081d1a23875eff6ad|putback_tune:0b6f50dc5d8e01f92b691fb2dcbd5d29de4d003d,base_old_tune:1029|live_tune:1091|putback_tune:1029,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_vehicle.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_vehicle.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_vehicle.xml,leaf_hash_changed|leaf_hash_same,string;template_vehicle;vehicle
0xA562A52D\0xBEE46552\template_vehicleraft01.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:dc6e382ac88b9791d18689b069e8868e39285288|live_tune:d6d030e8b4c80f5a33e234412915ec7c07724e6c|putback_tune:d6d030e8b4c80f5a33e234412915ec7c07724e6c,base_old_tune:610|live_tune:705|putback_tune:705,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_vehicleraft01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_vehicleraft01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_vehicleraft01.xml,leaf_hash_changed|leaf_hash_same,faction;locset;spawn;stagecoach;string;template_vehicle;vehicle
0xA562A52D\0xBEE46552\template_vehicleraft02.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:330b488fdc56f106625e02160c9a6741967cdf3b|live_tune:4171da0aa0911a40c470859da7826d3c536be3c4|putback_tune:4171da0aa0911a40c470859da7826d3c536be3c4,base_old_tune:705|live_tune:705|putback_tune:705,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xBEE46552_template_vehicleraft02.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xBEE46552_template_vehicleraft02.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xBEE46552_template_vehicleraft02.xml,leaf_hash_changed|leaf_hash_same,faction;locset;spawn;stagecoach;string;template_vehicle;vehicle
0xA562A52D\0xC8D33EA3\ppplist.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:e7ec9b53cfb57081c4515deb8b54ab5a23b0592d|live_tune:4637c82e290a74c8d3baa6956af6e53ae8e159a6|putback_tune:4637c82e290a74c8d3baa6956af6e53ae8e159a6,base_old_tune:686|live_tune:945|putback_tune:945,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xC8D33EA3_ppplist.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xC8D33EA3_ppplist.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xC8D33EA3_ppplist.xml,leaf_hash_changed,ui
0xA562A52D\0xDD245B9C\0x0C450B86\locset_car01.xml,base_old_tune|live_tune|putback_tune,3,different_between_versions,base_old_tune:56f910a3688254c7b377ba16e3dd76145a366b25|live_tune:a575b362bb3ce15f9d09ee521cca406e4fb67769|putback_tune:03f27688e5bbab29af154f5788085640ff8d7da6,base_old_tune:6179|live_tune:8580|putback_tune:8583,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_car01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_car01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_car01.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle
0xA562A52D\0xDD245B9C\0x0C450B86\locset_minecart01.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:4b12635867436026742741401907b3e18fe4bf73|live_tune:338c03886dcc02b5904346a83efd528f2ed793c0|putback_tune:338c03886dcc02b5904346a83efd528f2ed793c0,base_old_tune:2526|live_tune:3452|putback_tune:3452,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_minecart01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_minecart01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_minecart01.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle
0xA562A52D\0xDD245B9C\0x0C450B86\locset_northpassenger01x.xml,base_old_tune|live_tune|putback_tune,3,different_between_versions,base_old_tune:155495cb7169c6e1c694ce0600b29452035043e5|live_tune:70078347002e9a70efde655ea3d51cc83395bcce|putback_tune:a733233d93b2bb46008c317b89be67e5cb9a450b,base_old_tune:32396|live_tune:8590|putback_tune:39069,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_northpassenger01x.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_northpassenger01x.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_northpassenger01x.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle
0xA562A52D\0xDD245B9C\0x0C450B86\locset_onedoubleentry.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:8501a0032a6f23461621f367204f86fecefab7a0|live_tune:32eafbbd3be6bbf07c868b55e6b709103f267195|putback_tune:32eafbbd3be6bbf07c868b55e6b709103f267195,base_old_tune:3456|live_tune:4789|putback_tune:4789,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_onedoubleentry.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_onedoubleentry.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_onedoubleentry.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle
0xA562A52D\0xDD245B9C\0x0C450B86\locset_passenger01x.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:2722af6ba0c12a6f2369b906f4b8442aa1a26e61|live_tune:ff98126e9e90c05a3dd795d268ceaf9b4be4299a|putback_tune:2722af6ba0c12a6f2369b906f4b8442aa1a26e61,base_old_tune:32391|live_tune:8585|putback_tune:32391,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_passenger01x.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_passenger01x.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_passenger01x.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle
0xA562A52D\0xDD245B9C\0x0C450B86\locset_stagecoach.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:aadad939d1323affd9c49d93e77dfdb49415ca6f|live_tune:6350f867b9e10d3cb8563dd15b9a1b46d876710d|putback_tune:6350f867b9e10d3cb8563dd15b9a1b46d876710d,base_old_tune:13638|live_tune:19080|putback_tune:19080,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_stagecoach.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_stagecoach.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_stagecoach.xml,leaf_hash_changed|leaf_hash_same,locset;stagecoach;vehicle
0xA562A52D\0xDD245B9C\0x0C450B86\locset_threepos.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:859b665285e1b80c059145cfa2ff55148d5afe69|live_tune:a0248fafe7d98ce26f86e9813fbf565c372da74e|putback_tune:a0248fafe7d98ce26f86e9813fbf565c372da74e,base_old_tune:6510|live_tune:9087|putback_tune:9087,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_threepos.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_threepos.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_threepos.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle;wagon
0xA562A52D\0xDD245B9C\0x0C450B86\locset_truck01.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:d24033152aba2459bcdaccb7c0d24ed93fc3067c|live_tune:0a3b33fbac12f16d80b5f14e4d40c30c0bbea563|putback_tune:0a3b33fbac12f16d80b5f14e4d40c30c0bbea563,base_old_tune:3890|live_tune:5386|putback_tune:5386,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_truck01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_truck01.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_truck01.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle
0xA562A52D\0xDD245B9C\0x0C450B86\locset_wagon02.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:8fcf19899ed862937cd58dea9ab574f55b1c8373|live_tune:5debf09743ca88a365f40fa90d504b960c485c4f|putback_tune:5debf09743ca88a365f40fa90d504b960c485c4f,base_old_tune:12312|live_tune:17161|putback_tune:17161,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_wagon02.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_wagon02.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_wagon02.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle;wagon
0xA562A52D\0xDD245B9C\0x0C450B86\locset_wagon2seat.xml,base_old_tune|live_tune|putback_tune,2,different_between_versions,base_old_tune:831744dc466ccf6f9f07c44d4c29d9d07b072bf5|live_tune:42e040a39effcb3c728d202be7141a721e401fbf|putback_tune:42e040a39effcb3c728d202be7141a721e401fbf,base_old_tune:3886|live_tune:5382|putback_tune:5382,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\base_old_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_wagon2seat.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_wagon2seat.xml|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_tune\0xA562A52D_0xDD245B9C_0x0C450B86_locset_wagon2seat.xml,leaf_hash_changed|leaf_hash_same,locset;vehicle;wagon
0x25584DB6\0xE3D8C737\cintraincaboose01.txt,live_camera|putback_camera,1,same_across_versions,live_camera:4481d524c23bed02a96cab168bba8b9a759de947|putback_camera:4481d524c23bed02a96cab168bba8b9a759de947,live_camera:1379|putback_camera:1379,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintraincaboose01.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintraincaboose01.txt,leaf_hash_same,camera;cutscene;ui;vehicle
0x25584DB6\0xE3D8C737\cintraindefault.txt,live_camera|putback_camera,1,same_across_versions,live_camera:8a26d338927fdd3a1a36b6fd870fc0efc26849f3|putback_camera:8a26d338927fdd3a1a36b6fd870fc0efc26849f3,live_camera:1296|putback_camera:1296,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintraindefault.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintraindefault.txt,leaf_hash_same,camera;cutscene;ui
0x25584DB6\0xE3D8C737\cintrainright.txt,live_camera|putback_camera,1,same_across_versions,live_camera:ea66b3cb039fad619e4ed59e468f9cdbe5eba3a0|putback_camera:ea66b3cb039fad619e4ed59e468f9cdbe5eba3a0,live_camera:1373|putback_camera:1373,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintrainright.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintrainright.txt,leaf_hash_same,camera;cutscene;ui
0x25584DB6\0xE3D8C737\cintrainroof01.txt,live_camera|putback_camera,1,same_across_versions,live_camera:dfba6b40d48dbc5c4f1c0c2eeae479a85057b029|putback_camera:dfba6b40d48dbc5c4f1c0c2eeae479a85057b029,live_camera:1649|putback_camera:1649,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintrainroof01.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintrainroof01.txt,leaf_hash_same,camera;cutscene;ui;vehicle
0x25584DB6\0xE3D8C737\cintrainside01.txt,live_camera|putback_camera,1,same_across_versions,live_camera:88b8e253290bc2167490d578e107f43e694864ca|putback_camera:88b8e253290bc2167490d578e107f43e694864ca,live_camera:1651|putback_camera:1651,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintrainside01.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintrainside01.txt,leaf_hash_same,camera;cutscene;ui;vehicle
0x25584DB6\0xE3D8C737\cintrainside02.txt,live_camera|putback_camera,1,same_across_versions,live_camera:7422356e412201fb66c97438c3ddb04224f7c930|putback_camera:7422356e412201fb66c97438c3ddb04224f7c930,live_camera:1653|putback_camera:1653,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintrainside02.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintrainside02.txt,leaf_hash_same,camera;cutscene;ui;vehicle
0x25584DB6\0xE3D8C737\cintrainside04.txt,live_camera|putback_camera,1,same_across_versions,live_camera:823bfd7b7c1b015bbe03082bd2fd7375dc2d534a|putback_camera:823bfd7b7c1b015bbe03082bd2fd7375dc2d534a,live_camera:3056|putback_camera:3056,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintrainside04.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintrainside04.txt,leaf_hash_same,camera;cutscene;ui;vehicle
0x25584DB6\0xE3D8C737\cintrainside05.txt,live_camera|putback_camera,1,same_across_versions,live_camera:a23eeb23fcca9d2b9636cec33dfdbe707eaa24dc|putback_camera:a23eeb23fcca9d2b9636cec33dfdbe707eaa24dc,live_camera:1650|putback_camera:1650,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cintrainside05.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cintrainside05.txt,leaf_hash_same,camera;cutscene;ui;vehicle
0x25584DB6\0xE3D8C737\cinvehiclefronttobackjb.txt,live_camera|putback_camera,1,same_across_versions,live_camera:61720515af7f3d4f2cb3e3296a9038429533b27d|putback_camera:61720515af7f3d4f2cb3e3296a9038429533b27d,live_camera:3545|putback_camera:3545,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_camera\0x25584DB6_0xE3D8C737_cinvehiclefronttobackjb.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_camera\0x25584DB6_0xE3D8C737_cinvehiclefronttobackjb.txt,leaf_hash_same,camera;cinvehicle;cutscene;ui;vehicle
