comp_id,offset_hex,ptr_hex,script_name,gringo_name,query_name,child_count,instanced_count,activation_radius,instance_slot_count,critical,large_script,maintain_state,vehicleish,parent_chain
5016,0x45AD8,0x50045AD8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
5024,0x4B304,0x5004B304,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
5031,0x4A2B0,0x5004A2B0,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,1,4,50.0,4,False,False,True,False,
5036,0x43998,0x50043998,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5041,0x4582C,0x5004582C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5047,0x42944,0x50042944,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5052,0x3BF1C,0x5003BF1C,content\scripting\gringo\CommonScripts\GenericGringo,,,2,6,0.0,6,False,False,True,False,
5060,0x3BDA0,0x5003BDA0,content\scripting\gringo\CommonScripts\Chair_weaponkill,,,1,7,0.25,7,False,False,True,False,
5069,0x4C3A4,0x5004C3A4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5074,0x48B3C,0x50048B3C,content\scripting\gringo\ItemScripts\Binoculars,,,3,1,0.0,1,False,False,True,False,
5078,0x4B3E8,0x5004B3E8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5083,0x48A0C,0x50048A0C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
5087,0x3F868,0x5003F868,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5091,0x49ED4,0x50049ED4,content\scripting\gringo\CommonScripts\trainCarCaboose_gringo,,,0,0,200.0,0,False,False,True,True,
5092,0x3DEE0,0x5003DEE0,content\scripting\gringo\CommonScripts\Outlaw_Camp02_gringo,,,0,0,175.0,0,False,False,False,False,
5093,0x4ACC8,0x5004ACC8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
5100,0x47D48,0x50047D48,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,True,False,
5104,0x4925C,0x5004925C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
5110,0x441E8,0x500441E8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5117,0x3CFBC,0x5003CFBC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5123,0x4770C,0x5004770C,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,,7,9,2147483648.0,9,True,False,True,False,
5133,0x4205C,0x5004205C,content\scripting\gringo\CommonScripts\genericGringo,,,1,5,0.0,5,False,False,True,False,
5141,0x4C604,0x5004C604,content\scripting\gringo\CommonScripts\GenericGringo,,,2,4,0.0,4,False,False,True,False,
5148,0x4C864,0x5004C864,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5153,0x49424,0x50049424,content\scripting\gringo\CommonScripts\GringoAttachMover,,,1,4,0.0,4,False,False,True,False,
5158,0x406D4,0x500406D4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
5168,0x463C0,0x500463C0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5172,0x44908,0x50044908,content\scripting\gringo\CommonScripts\Gringo_DisableGossip,,,1,10,0.0,10,False,False,True,False,
5190,0x4523C,0x5004523C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,8,0.0,8,False,False,True,False,
5202,0x4A394,0x5004A394,content\scripting\gringo\CommonScripts\trainCarFlat_gringo,,,0,0,200.0,0,False,False,True,True,
5203,0x3BE84,0x5003BE84,content\scripting\gringo\CommonScripts\AztecGold_Treasure,,,1,6,0.0,6,False,False,True,False,
5210,0x436A0,0x500436A0,content\scripting\gringo\CommonScripts\ClimbOntoWagon,,,1,3,0.75,3,False,False,True,True,
5215,0x3D774,0x5003D774,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
5224,0x42C88,0x50042C88,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,,,1,7,0.0,7,False,False,True,False,
5234,0x45074,0x50045074,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
5242,0x410EC,0x500410EC,content\scripting\gringo\CommonScripts\DoorKick,,,1,4,0.0,4,False,False,True,False,
5246,0x475DC,0x500475DC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5250,0x473C8,0x500473C8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
5258,0x47544,0x50047544,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5262,0x3CA18,0x5003CA18,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,,7,9,2147483648.0,9,True,False,True,False,
5272,0x3DB04,0x5003DB04,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
5281,0x3E860,0x5003E860,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5286,0x4B7C4,0x5004B7C4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5292,0x3EDB8,0x5003EDB8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
5299,0x3E9DC,0x5003E9DC,content\scripting\gringo\CommonScripts\PushGringo,,,2,10,0.0,10,False,False,True,False,
5306,0x4CA78,0x5004CA78,content\scripting\gringo\CommonScripts\jumpuse,,,1,2,0.0,2,False,False,True,False,
5309,0x3F35C,0x5003F35C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,True,False,True,False,
5315,0x43E58,0x50043E58,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5319,0x48E80,0x50048E80,content\scripting\gringo\CommonScripts\Animal_Eating,,,4,8,0.0,8,False,False,True,False,
5332,0x4BEE4,0x5004BEE4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5336,0x442CC,0x500442CC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,120.0,3,False,False,True,False,
5340,0x4CB10,0x5004CB10,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5345,0x48CB8,0x50048CB8,content\scripting\gringo\ItemScripts\Basilio_Map,,,3,1,0.0,1,False,False,True,False,
5349,0x405A4,0x500405A4,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,,,1,5,0.0,5,False,False,True,False,
5358,0x48C6C,0x50048C6C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5363,0x3DC34,0x5003DC34,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,,,1,5,0.0,5,False,False,True,False,
5372,0x3EBA4,0x5003EBA4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
5378,0x40A18,0x50040A18,content\scripting\gringo\CommonScripts\PlayerPickupHat,,,1,3,0.0,3,False,False,True,False,
5382,0x4BB08,0x5004BB08,content\scripting\gringo\CommonScripts\lean_rail,,,2,13,0.0,13,False,False,True,False,
5394,0x3C344,0x5003C344,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
5400,0x4C948,0x5004C948,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,1,3,0.0,3,False,False,True,False,
5404,0x474AC,0x500474AC,content\scripting\gringo\CommonScripts\TrainGringo,,,1,3,100.0,3,False,False,True,True,
5409,0x4B0A4,0x5004B0A4,content\scripting\gringo\CommonScripts\Player_Treasure,,,1,6,75.0,6,False,False,True,False,
5416,0x4B72C,0x5004B72C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5423,0x4737C,0x5004737C,content\scripting\gringo\ItemScripts\Outfit_Scrap,,,1,0,0.0,0,False,False,True,False,
5425,0x4C30C,0x5004C30C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
5432,0x4B810,0x5004B810,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5436,0x3C5A4,0x5003C5A4,content\scripting\gringo\CommonScripts\Sliding_Gate,,,5,22,500.0,22,False,False,True,False,
5454,0x40AB0,0x50040AB0,content\scripting\gringo\CommonScripts\GenericGringo,,,4,9,0.0,9,False,False,True,False,
5464,0x4C818,0x5004C818,content\scripting\gringo\CommonScripts\fake_liars_dice,,,1,2,0.0,2,False,False,True,False,
5468,0x46458,0x50046458,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5472,0x3D184,0x5003D184,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
